sample	binmethod	binname	pipeline_y	group	tRNA_x	rna.16S_x	rna.23S_x	rna.5S_x	Completeness	Contamination	quality	user_genome	classification	fastani_reference	Bin	tRNA_y	Sample	rna.16S_y	rna.23S_y	rna.5S_y	pipeline
sample1_PacBio_OPERA-MS	Metabat2	bin.5	PacBio_OPERA-MS	mNGS+PacBio	52.0	6	6	4	99.29	0.71	complete	sample1_PacBio_OPERA-MS+bin.5	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Natronincolaceae;g__Clostridium_W;s__Clostridium_W aceticum	GCF_001042715.1	GCF_001042715.1	74	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	6	6	6	PacBio_OPERA-MS
sample1_PacBio_OPERA-MS	Metabat2	bin.52	PacBio_OPERA-MS	mNGS+PacBio	70.0	6	6	6	97.66	0.0	complete	sample1_PacBio_OPERA-MS+bin.52	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola salanitronis	GCF_000190575.1	GCF_000190575.1	83	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	6	6	6	PacBio_OPERA-MS
sample1_PacBio_OPERA-MS	Metabat2	bin.55	PacBio_OPERA-MS	mNGS+PacBio	74.0	9	9	8	98.1	1.13	complete	sample1_PacBio_OPERA-MS+bin.55	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium saccharobutylicum	GCF_000473995.1	GCF_000473995.1	85	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	12	12	13	PacBio_OPERA-MS
sample1_PacBio_OPERA-MS	Metabat2	bin.58	PacBio_OPERA-MS	mNGS+PacBio	62.0	9	9	7	99.31	2.77	complete	sample1_PacBio_OPERA-MS+bin.58	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_AM;s__Clostridium_AM scatologenes	GCF_000968375.1	GCF_000968375.1	64	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	9	9	9	PacBio_OPERA-MS
sample1_PacBio_OPERA-MS	Metabat2	bin.59	PacBio_OPERA-MS	mNGS+PacBio		0	0	0	0.0	0.0	low-quality	sample1_PacBio_OPERA-MS+bin.59	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_K;s__Clostridium_K cellulovorans	GCF_000145275.1	GCF_000145275.1	80	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	9	9	10	PacBio_OPERA-MS
sample1_PacBio_OPERA-MS	Metabat2	bin.6	PacBio_OPERA-MS	mNGS+PacBio	50.0	0	0	2	99.11	0.0	complete	sample1_PacBio_OPERA-MS+bin.6	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium animalis	GCF_000260715.1	GCF_000260715.1	53	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	4	4	3	PacBio_OPERA-MS
sample1_PacBio_OPERA-MS	Metabat2	bin.8	PacBio_OPERA-MS	mNGS+PacBio	54.0	4	4	4	99.46	0.0	complete	sample1_PacBio_OPERA-MS+bin.8	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter splanchnicus	GCF_000190535.1	GCF_000190535.1	60	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	4	4	4	PacBio_OPERA-MS
sample2_mNGS_metaSPAdes	Metabat2	bin.1	mNGS_metaSPAdes	mNGS	40.0	0	0	2	95.3	0.0	complete	sample2_mNGS_metaSPAdes+bin.1	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Acetivibrionales;f__Acetivibrionaceae;g__Hungateiclostridium;s__Hungateiclostridium thermocellum	GCF_000015865.1	GCF_000015865.1	56	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	4	4	4	mNGS_metaSPAdes
sample2_mNGS_metaSPAdes	Metabat2	bin.10	mNGS_metaSPAdes	mNGS	67.0	0	0	6	94.0	0.92	complete	sample2_mNGS_metaSPAdes+bin.10	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_K;s__Clostridium_K cellulovorans	GCF_000145275.1	GCF_000145275.1	80	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	9	9	10	mNGS_metaSPAdes
sample2_mNGS_metaSPAdes	Metabat2	bin.14	mNGS_metaSPAdes	mNGS	57.0	0	0	1	82.07	0.0	medium-quality	sample2_mNGS_metaSPAdes+bin.14	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Achromobacter;s__Achromobacter xylosoxidans	GCF_001457475.1	GCF_001457475.1	66	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	3	3	4	mNGS_metaSPAdes
sample2_mNGS_metaSPAdes	Metabat2	bin.19	mNGS_metaSPAdes	mNGS	34.0	0	0	3	98.58	0.71	complete	sample2_mNGS_metaSPAdes+bin.19	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Natronincolaceae;g__Clostridium_W;s__Clostridium_W aceticum	GCF_001042715.1	GCF_001042715.1	74	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	6	6	6	mNGS_metaSPAdes
sample2_mNGS_metaSPAdes	Metabat2	bin.2	mNGS_metaSPAdes	mNGS	51.0	0	0	4	82.46	0.0	medium-quality	sample2_mNGS_metaSPAdes+bin.2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_AM;s__Clostridium_AM scatologenes	GCF_000968375.1	GCF_000968375.1	64	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	9	9	9	mNGS_metaSPAdes
sample2_Nanopore_metaflye	Metabat2	bin.1	Nanopore_metaflye	Nanopore	94.0	8	8	9	99.19	0.0	complete	sample2_Nanopore_metaflye+bin.1	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_P;s__Clostridium_P perfringens	GCF_000013285.1	GCF_000013285.1	93	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	8	8	8	Nanopore_metaflye
sample2_Nanopore_metaflye	Metabat2	bin.12	Nanopore_metaflye	Nanopore	48.0	3	3	3	96.85	2.1	complete	sample2_Nanopore_metaflye+bin.12	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Acetivibrionales;f__DSM-8532;g__Thermoclostridium;s__Thermoclostridium stercorarium	GCF_000331995.1	GCF_000331995.1	48	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	3	3	3	Nanopore_metaflye
sample2_Nanopore_metaflye	Metabat2	bin.13	Nanopore_metaflye	Nanopore	81.0	6	6	6	98.27	0.38	complete	sample2_Nanopore_metaflye+bin.13	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	GCF_000012845.1	GCF_000012845.1	83	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	7	7	7	Nanopore_metaflye
sample2_Nanopore_metaflye	Metabat2	bin.15	Nanopore_metaflye	Nanopore	74.0	6	6	6	99.26	0.0	complete	sample2_Nanopore_metaflye+bin.15	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	GCF_000025985.1	GCF_000025985.1	73	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	6	6	7	Nanopore_metaflye
sample2_Nanopore_metaflye	Metabat2	bin.2	Nanopore_metaflye	Nanopore	53.0	4	4	4	99.06	0.0	complete	sample2_Nanopore_metaflye+bin.2	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculum;s__Muribaculum intestinale	GCF_002201515.1	GCF_002201515.1	57	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	4	4	4	Nanopore_metaflye
sample2_Nanopore_metaflye	Metabat2	bin.22	Nanopore_metaflye	Nanopore	79.0	6	5	8	98.39	0.0	complete	sample2_Nanopore_metaflye+bin.22	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium botulinum_A	GCF_000827935.1	GCF_000827935.1	79	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	11	11	12	Nanopore_metaflye
sample2_Nanopore_metaflye	Metabat2	bin.23	Nanopore_metaflye	Nanopore	80.0	9	9	10	98.14	1.61	complete	sample2_Nanopore_metaflye+bin.23	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_K;s__Clostridium_K cellulovorans	GCF_000145275.1	GCF_000145275.1	80	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	9	9	10	Nanopore_metaflye
sample2_Nanopore_metaflye	Metabat2	bin.25	Nanopore_metaflye	Nanopore	66.0	3	3	3	100.0	3.74	complete	sample2_Nanopore_metaflye+bin.25	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Bordetella;s__Bordetella pertussis	GCF_001525555.1	GCF_001525555.1	71	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	4	4	4	Nanopore_metaflye
sample2_Nanopore_metaflye	Metabat2	bin.26	Nanopore_metaflye	Nanopore	82.0	5	5	5	97.72	0.81	complete	sample2_Nanopore_metaflye+bin.26	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium saccharobutylicum	GCF_000473995.1	GCF_000473995.1	85	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	12	12	13	Nanopore_metaflye
sample2_Nanopore_metaflye	Metabat2	bin.27	Nanopore_metaflye	Nanopore	69.0	3	3	4	93.16	0.0	complete	sample2_Nanopore_metaflye+bin.27	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Achromobacter;s__Achromobacter xylosoxidans	GCF_001457475.1	GCF_001457475.1	66	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	3	3	4	Nanopore_metaflye
sample2_Nanopore_metaflye	Metabat2	bin.28	Nanopore_metaflye	Nanopore	81.0	10	10	10	99.11	0.08	complete	sample2_Nanopore_metaflye+bin.28	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_I;s__Clostridium_I pasteurianum	GCF_000807255.1	GCF_000807255.1	81	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	10	10	10	Nanopore_metaflye
sample2_Nanopore_metaflye	Metabat2	bin.3	Nanopore_metaflye	Nanopore	56.0	4	4	4	98.66	0.0	complete	sample2_Nanopore_metaflye+bin.3	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Acetivibrionales;f__Acetivibrionaceae;g__Hungateiclostridium;s__Hungateiclostridium thermocellum	GCF_000015865.1	GCF_000015865.1	56	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	4	4	4	Nanopore_metaflye
sample2_Nanopore_metaflye	Metabat2	bin.4	Nanopore_metaflye	Nanopore	58.0	4	4	4	99.44	0.24	complete	sample2_Nanopore_metaflye+bin.4	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia hominis	GCF_000225345.1	GCF_000225345.1	58	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	4	4	4	Nanopore_metaflye
sample2_Nanopore_metaflye	Metabat2	bin.7	Nanopore_metaflye	Nanopore	63.0	9	8	8	100.0	3.35	complete	sample2_Nanopore_metaflye+bin.7	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_AM;s__Clostridium_AM scatologenes	GCF_000968375.1	GCF_000968375.1	64	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	9	9	9	Nanopore_metaflye
sample2_Nanopore_metaflye	Metabat2	bin.8	Nanopore_metaflye	Nanopore	74.0	7	7	7	85.59	0.0	medium-quality	sample2_Nanopore_metaflye+bin.8	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola dorei	GCF_000156075.1	GCF_000156075.1	68	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	1	1	1	Nanopore_metaflye
sample2_Nanopore_OPERA-MS	Metabat2	bin.1	Nanopore_OPERA-MS	mNGS+Nanopore	16.0	2	2	2	17.24	0.0	low-quality	sample2_Nanopore_OPERA-MS+bin.1	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium botulinum_A	GCF_000827935.1	GCF_000827935.1	79	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	11	11	12	Nanopore_OPERA-MS
sample2_Nanopore_OPERA-MS	Metabat2	bin.17	Nanopore_OPERA-MS	mNGS+Nanopore	69.0	3	3	4	93.16	0.0	complete	sample2_Nanopore_OPERA-MS+bin.17	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Achromobacter;s__Achromobacter xylosoxidans	GCF_001457475.1	GCF_001457475.1	66	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	3	3	4	Nanopore_OPERA-MS
sample2_Nanopore_OPERA-MS	Metabat2	bin.18	Nanopore_OPERA-MS	mNGS+Nanopore	21.0	1	1	1	45.09	0.0	low-quality	sample2_Nanopore_OPERA-MS+bin.18	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_K;s__Clostridium_K cellulovorans	GCF_000145275.1	GCF_000145275.1	80	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	9	9	10	Nanopore_OPERA-MS
sample2_Nanopore_OPERA-MS	Metabat2	bin.19	Nanopore_OPERA-MS	mNGS+Nanopore		0	0	0	0.0	0.0	low-quality	sample2_Nanopore_OPERA-MS+bin.19	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculum;s__Muribaculum intestinale	GCF_002201515.1	GCF_002201515.1	57	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	4	4	4	Nanopore_OPERA-MS
sample2_Nanopore_OPERA-MS	Metabat2	bin.2	Nanopore_OPERA-MS	mNGS+Nanopore	66.0	3	3	3	100.0	0.47	complete	sample2_Nanopore_OPERA-MS+bin.2	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Bordetella;s__Bordetella pertussis	GCF_001525555.1	GCF_001525555.1	71	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	4	4	4	Nanopore_OPERA-MS
sample2_Nanopore_OPERA-MS	Metabat2	bin.20	Nanopore_OPERA-MS	mNGS+Nanopore	88.0	7	7	7	100.0	0.0	complete	sample2_Nanopore_OPERA-MS+bin.20	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_P;s__Clostridium_P perfringens	GCF_000013285.1	GCF_000013285.1	93	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	8	8	8	Nanopore_OPERA-MS
sample2_Nanopore_OPERA-MS	Metabat2	bin.29	Nanopore_OPERA-MS	mNGS+Nanopore	30.0	5	5	5	38.79	0.0	low-quality	sample2_Nanopore_OPERA-MS+bin.29	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Natronincolaceae;g__Clostridium_W;s__Clostridium_W aceticum	GCF_001042715.1	GCF_001042715.1	74	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	6	6	6	Nanopore_OPERA-MS
sample2_Nanopore_OPERA-MS	Metabat2	bin.3	Nanopore_OPERA-MS	mNGS+Nanopore	83.0	7	7	7	99.04	0.38	complete	sample2_Nanopore_OPERA-MS+bin.3	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	GCF_000012845.1	GCF_000012845.1	83	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	7	7	7	Nanopore_OPERA-MS
sample2_Nanopore_OPERA-MS	Metabat2	bin.34	Nanopore_OPERA-MS	mNGS+Nanopore	51.0	3	3	3	99.24	0.0	complete	sample2_Nanopore_OPERA-MS+bin.34	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Acetivibrionales;f__Acetivibrionaceae;g__Hungateiclostridium;s__Hungateiclostridium thermocellum	GCF_000015865.1	GCF_000015865.1	56	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	4	4	4	Nanopore_OPERA-MS
sample2_Nanopore_OPERA-MS	Metabat2	bin.36	Nanopore_OPERA-MS	mNGS+Nanopore	2.0	0	0	0	4.17	0.0	low-quality	sample2_Nanopore_OPERA-MS+bin.36	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfocurvibacter;s__Desulfocurvibacter africanus	GCF_000422545.1	GCF_000422545.1	49	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	0	1	2	Nanopore_OPERA-MS
sample2_Nanopore_OPERA-MS	Metabat2	bin.37	Nanopore_OPERA-MS	mNGS+Nanopore	48.0	3	3	3	97.9	2.1	complete	sample2_Nanopore_OPERA-MS+bin.37	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Acetivibrionales;f__DSM-8532;g__Thermoclostridium;s__Thermoclostridium stercorarium	GCF_000331995.1	GCF_000331995.1	48	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	3	3	3	Nanopore_OPERA-MS
sample2_Nanopore_OPERA-MS	Metabat2	bin.5	Nanopore_OPERA-MS	mNGS+Nanopore	5.0	0	0	0	47.37	0.0	low-quality	sample2_Nanopore_OPERA-MS+bin.5	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola dorei	GCF_000156075.1	GCF_000156075.1	68	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	1	1	1	Nanopore_OPERA-MS
sample2_Nanopore_OPERA-MS	Metabat2	bin.8	Nanopore_OPERA-MS	mNGS+Nanopore	63.0	8	8	9	99.31	3.35	complete	sample2_Nanopore_OPERA-MS+bin.8	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_AM;s__Clostridium_AM scatologenes	GCF_000968375.1	GCF_000968375.1	64	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	9	9	9	Nanopore_OPERA-MS
sample2_Nanopore_OPERA-MS	Metabat2	bin.9	Nanopore_OPERA-MS	mNGS+Nanopore	9.0	1	1	1	9.57	0.0	low-quality	sample2_Nanopore_OPERA-MS+bin.9	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	GCF_000025985.1	GCF_000025985.1	73	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	6	6	7	Nanopore_OPERA-MS
sample2_PacBio_metaflye	Metabat2	bin.1	PacBio_metaflye	PacBio		0	0	0	0.0	0.0	low-quality	sample2_PacBio_metaflye+bin.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola dorei	GCF_000156075.1	GCF_000156075.1	68	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	1	1	1	PacBio_metaflye
sample2_PacBio_metaflye	Metabat2	bin.2	PacBio_metaflye	PacBio	59.0	4	4	4	89.38	0.73	medium-quality	sample2_PacBio_metaflye+bin.2	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	GCF_000011065.1	GCF_000011065.1	70	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	5	5	5	PacBio_metaflye
sample2_PacBio_metaflye	Metabat2	bin.4	PacBio_metaflye	PacBio	26.0	2	2	2	53.45	0.0	medium-quality	sample2_PacBio_metaflye+bin.4	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_K;s__Clostridium_K cellulovorans	GCF_000145275.1	GCF_000145275.1	80	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	9	9	10	PacBio_metaflye
sample2_PacBio_metaflye	Metabat2	bin.6	PacBio_metaflye	PacBio	2.0	0	0	1	0.0	0.0	low-quality	sample2_PacBio_metaflye+bin.6	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_F;s__Clostridium_F botulinum	GCF_001276985.1	GCF_001276985.1	78	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	1	1	9	PacBio_metaflye
sample2_PacBio_OPERA-MS	Metabat2	bin.1	PacBio_OPERA-MS	mNGS+PacBio	57.0	3	3	5	99.41	0.4	complete	sample2_PacBio_OPERA-MS+bin.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	GCF_000011065.1	GCF_000011065.1	70	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	5	5	5	PacBio_OPERA-MS
sample2_PacBio_OPERA-MS	Metabat2	bin.11	PacBio_OPERA-MS	mNGS+PacBio	55.0	2	2	3	90.32	0.0	complete	sample2_PacBio_OPERA-MS+bin.11	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_P;s__Clostridium_P perfringens	GCF_000013285.1	GCF_000013285.1	93	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	8	8	8	PacBio_OPERA-MS
sample2_PacBio_OPERA-MS	Metabat2	bin.24	PacBio_OPERA-MS	mNGS+PacBio	53.0	4	4	4	99.33	0.0	complete	sample2_PacBio_OPERA-MS+bin.24	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Acetivibrionales;f__Acetivibrionaceae;g__Hungateiclostridium;s__Hungateiclostridium thermocellum	GCF_000015865.1	GCF_000015865.1	56	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	4	4	4	PacBio_OPERA-MS
sample2_PacBio_OPERA-MS	Metabat2	bin.26	PacBio_OPERA-MS	mNGS+PacBio	7.0	1	1	0	9.57	0.0	low-quality	sample2_PacBio_OPERA-MS+bin.26	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	GCF_000025985.1	GCF_000025985.1	73	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	6	6	7	PacBio_OPERA-MS
sample2_PacBio_OPERA-MS	Metabat2	bin.3	PacBio_OPERA-MS	mNGS+PacBio	50.0	2	2	0	84.88	0.0	medium-quality	sample2_PacBio_OPERA-MS+bin.3	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Bordetella;s__Bordetella pertussis	GCF_001525555.1	GCF_001525555.1	71	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	4	4	4	PacBio_OPERA-MS
sample2_PacBio_OPERA-MS	Metabat2	bin.37	PacBio_OPERA-MS	mNGS+PacBio	26.0	1	1	1	56.8	0.0	medium-quality	sample2_PacBio_OPERA-MS+bin.37	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfocurvibacter;s__Desulfocurvibacter africanus	GCF_000422545.1	GCF_000422545.1	49	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	0	1	2	PacBio_OPERA-MS
sample2_PacBio_OPERA-MS	Metabat2	bin.43	PacBio_OPERA-MS	mNGS+PacBio	71.0	6	6	8	99.19	0.0	complete	sample2_PacBio_OPERA-MS+bin.43	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium botulinum_A	GCF_000827935.1	GCF_000827935.1	79	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	11	11	12	PacBio_OPERA-MS
sample2_PacBio_OPERA-MS	Metabat2	bin.9	PacBio_OPERA-MS	mNGS+PacBio	38.0	3	3	3	53.27	0.38	medium-quality	sample2_PacBio_OPERA-MS+bin.9	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	GCF_000012845.1	GCF_000012845.1	83	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	7	7	7	PacBio_OPERA-MS
