sample	binmethod	binname	pipeline_y	group	tRNA_x	rna.16S_x	rna.23S_x	rna.5S_x	Completeness	Contamination	quality	user_genome	classification	fastani_reference	Bin	tRNA_y	Sample	rna.16S_y	rna.23S_y	rna.5S_y	pipeline	tRNA_compare	rna.16S_compare	rna.5S_compare	rna.23S_compare	accession	checkm_completeness	checkm_contamination	gtdb_genome_representative	gtdb_representative	gtdb_taxonomy	ncbi_assembly_level	ncbi_date	ncbi_rrna_count	ncbi_trna_count
sample1_mNGS_metaSPAdes	bin3C	bin0031	mNGS_metaSPAdes	mNGS	51.0	1	1	3	100.0	0.0	complete	sample1_mNGS_metaSPAdes+bin0031	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium animalis	RS_GCF_000260715.1	GCF_000260715.1	53	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	4	4	3	mNGS_metaSPAdes	0.9622641509433962	0.25	1.0	0.25	RS_GCF_000260715.1	100.0	0.0	RS_GCF_000260715.1	t	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium animalis	Complete Genome	2012-4-30	11	52
sample1_PacBio_OPERA-MS	bin3C	bin035	PacBio_OPERA-MS	mNGS+PacBio	52.0	1	1	3	100.0	0.0	complete	sample1_PacBio_OPERA-MS+bin035	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium animalis	RS_GCF_000260715.1	GCF_000260715.1	53	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	4	4	3	PacBio_OPERA-MS	0.981132075471698	0.25	1.0	0.25	RS_GCF_000260715.1	100.0	0.0	RS_GCF_000260715.1	t	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium animalis	Complete Genome	2012-4-30	11	52
sample1_mNGS_metaSPAdes	MetaBAT2	bin.8	mNGS_metaSPAdes	mNGS	64.0	0	0	4	64.66	1.72	medium-quality	sample1_mNGS_metaSPAdes+bin.8	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium saccharobutylicum	RS_GCF_000473995.1	GCF_000473995.1	85	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	12	12	13	mNGS_metaSPAdes	0.7529411764705882	0.0	0.3076923076923077	0.0	RS_GCF_000473995.1	99.19	0.81	RS_GCF_000473995.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium saccharobutylicum	Complete Genome	2013-10-18	37	85
sample1_Nanopore_OPERA-MS	MetaBAT2	bin.12	Nanopore_OPERA-MS	mNGS+Nanopore	31.0	8	9	12	72.41	0.0	medium-quality	sample1_Nanopore_OPERA-MS+bin.12	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium saccharobutylicum	RS_GCF_000473995.1	GCF_000473995.1	85	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	12	12	13	Nanopore_OPERA-MS	0.3647058823529411	0.6666666666666666	0.9230769230769232	0.75	RS_GCF_000473995.1	99.19	0.81	RS_GCF_000473995.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium saccharobutylicum	Complete Genome	2013-10-18	37	85
sample1_PacBio_OPERA-MS	MetaBAT2	bin.55	PacBio_OPERA-MS	mNGS+PacBio	74.0	9	9	8	98.1	1.13	complete	sample1_PacBio_OPERA-MS+bin.55	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium saccharobutylicum	RS_GCF_000473995.1	GCF_000473995.1	85	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	12	12	13	PacBio_OPERA-MS	0.8705882352941177	0.75	0.6153846153846154	0.75	RS_GCF_000473995.1	99.19	0.81	RS_GCF_000473995.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium saccharobutylicum	Complete Genome	2013-10-18	37	85
sample2_Nanopore_metaflye	MetaBAT2	bin.26	Nanopore_metaflye	Nanopore	82.0	5	5	5	97.72	0.81	complete	sample2_Nanopore_metaflye+bin.26	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium saccharobutylicum	RS_GCF_000473995.1	GCF_000473995.1	85	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	12	12	13	Nanopore_metaflye	0.9647058823529412	0.4166666666666667	0.3846153846153846	0.4166666666666667	RS_GCF_000473995.1	99.19	0.81	RS_GCF_000473995.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium saccharobutylicum	Complete Genome	2013-10-18	37	85
sample1_mNGS_metaSPAdes	bin3C	bin0007	mNGS_metaSPAdes	mNGS	62.0	0	0	6	95.91	4.57	complete	sample1_mNGS_metaSPAdes+bin0007	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium saccharobutylicum	RS_GCF_000473995.1	GCF_000473995.1	85	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	12	12	13	mNGS_metaSPAdes	0.7294117647058823	0.0	0.4615384615384615	0.0	RS_GCF_000473995.1	99.19	0.81	RS_GCF_000473995.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium saccharobutylicum	Complete Genome	2013-10-18	37	85
sample1_Nanopore_OPERA-MS	bin3C	bin009	Nanopore_OPERA-MS	mNGS+Nanopore	83.0	11	12	14	98.76	0.81	complete	sample1_Nanopore_OPERA-MS+bin009	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium saccharobutylicum	RS_GCF_000473995.1	GCF_000473995.1	85	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	12	12	13	Nanopore_OPERA-MS	0.976470588235294	0.9166666666666666	1.0769230769230769	1.0	RS_GCF_000473995.1	99.19	0.81	RS_GCF_000473995.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium saccharobutylicum	Complete Genome	2013-10-18	37	85
sample2_Nanopore_metaflye	bin3C	bin09	Nanopore_metaflye	Nanopore	84.0	5	5	6	97.72	0.81	complete	sample2_Nanopore_metaflye+bin09	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium saccharobutylicum	RS_GCF_000473995.1	GCF_000473995.1	85	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	12	12	13	Nanopore_metaflye	0.9882352941176472	0.4166666666666667	0.4615384615384615	0.4166666666666667	RS_GCF_000473995.1	99.19	0.81	RS_GCF_000473995.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium saccharobutylicum	Complete Genome	2013-10-18	37	85
sample2_PacBio_OPERA-MS	bin3C	bin007	PacBio_OPERA-MS	mNGS+PacBio	61.0	9	9	10	98.33	0.85	complete	sample2_PacBio_OPERA-MS+bin007	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium saccharobutylicum	RS_GCF_000473995.1	GCF_000473995.1	85	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	12	12	13	PacBio_OPERA-MS	0.7176470588235294	0.75	0.7692307692307693	0.75	RS_GCF_000473995.1	99.19	0.81	RS_GCF_000473995.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium saccharobutylicum	Complete Genome	2013-10-18	37	85
sample1_Nanopore_metaflye	MetaBAT2	bin.21	Nanopore_metaflye	Nanopore	60.0	7	7	8	63.19	0.45	medium-quality	sample1_Nanopore_metaflye+bin.21	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia flexneri	RS_GCF_002950215.1	GCF_002950215.1	105	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	7	7	8	Nanopore_metaflye	0.5714285714285714	1.0	1.0	1.0	RS_GCF_002950215.1	99.7	1.17	RS_GCF_002950215.1	t	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia flexneri	Complete Genome	2018-02-26	22	104
sample1_Nanopore_metaflye	bin3C	bin11	Nanopore_metaflye	Nanopore	88.0	7	7	8	64.41	1.64	medium-quality	sample1_Nanopore_metaflye+bin11	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia flexneri	RS_GCF_002950215.1	GCF_002950215.1	105	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	7	7	8	Nanopore_metaflye	0.8380952380952381	1.0	1.0	1.0	RS_GCF_002950215.1	99.7	1.17	RS_GCF_002950215.1	t	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia flexneri	Complete Genome	2018-02-26	22	104
sample1_Nanopore_metaflye	MetaBAT2	bin.29	Nanopore_metaflye	Nanopore	74.0	6	6	6	99.29	0.71	complete	sample1_Nanopore_metaflye+bin.29	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Natronincolaceae;g__Clostridium_W;s__Clostridium_W aceticum	RS_GCF_001042715.1	GCF_001042715.1	74	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	6	6	6	Nanopore_metaflye	1.0	1.0	1.0	1.0	RS_GCF_001042715.1	99.29	0.71	RS_GCF_001042715.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Natronincolaceae;g__Clostridium_W;s__Clostridium_W aceticum	Complete Genome	2015-6-12	18	74
sample1_PacBio_metaflye	MetaBAT2	bin.7	PacBio_metaflye	PacBio	11.0	0	0	0	37.03	0.0	low-quality	sample1_PacBio_metaflye+bin.7	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Natronincolaceae;g__Clostridium_W;s__Clostridium_W aceticum	RS_GCF_001042715.1	GCF_001042715.1	74	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	6	6	6	PacBio_metaflye	0.1486486486486486	0.0	0.0	0.0	RS_GCF_001042715.1	99.29	0.71	RS_GCF_001042715.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Natronincolaceae;g__Clostridium_W;s__Clostridium_W aceticum	Complete Genome	2015-6-12	18	74
sample1_PacBio_OPERA-MS	MetaBAT2	bin.5	PacBio_OPERA-MS	mNGS+PacBio	52.0	6	6	4	99.29	0.71	complete	sample1_PacBio_OPERA-MS+bin.5	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Natronincolaceae;g__Clostridium_W;s__Clostridium_W aceticum	RS_GCF_001042715.1	GCF_001042715.1	74	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	6	6	6	PacBio_OPERA-MS	0.7027027027027027	1.0	0.6666666666666666	1.0	RS_GCF_001042715.1	99.29	0.71	RS_GCF_001042715.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Natronincolaceae;g__Clostridium_W;s__Clostridium_W aceticum	Complete Genome	2015-6-12	18	74
sample2_mNGS_metaSPAdes	MetaBAT2	bin.19	mNGS_metaSPAdes	mNGS	34.0	0	0	3	98.58	0.71	complete	sample2_mNGS_metaSPAdes+bin.19	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Natronincolaceae;g__Clostridium_W;s__Clostridium_W aceticum	RS_GCF_001042715.1	GCF_001042715.1	74	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	6	6	6	mNGS_metaSPAdes	0.4594594594594595	0.0	0.5	0.0	RS_GCF_001042715.1	99.29	0.71	RS_GCF_001042715.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Natronincolaceae;g__Clostridium_W;s__Clostridium_W aceticum	Complete Genome	2015-6-12	18	74
sample2_Nanopore_OPERA-MS	MetaBAT2	bin.29	Nanopore_OPERA-MS	mNGS+Nanopore	30.0	5	5	5	38.79	0.0	low-quality	sample2_Nanopore_OPERA-MS+bin.29	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Natronincolaceae;g__Clostridium_W;s__Clostridium_W aceticum	RS_GCF_001042715.1	GCF_001042715.1	74	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	6	6	6	Nanopore_OPERA-MS	0.4054054054054054	0.8333333333333334	0.8333333333333334	0.8333333333333334	RS_GCF_001042715.1	99.29	0.71	RS_GCF_001042715.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Natronincolaceae;g__Clostridium_W;s__Clostridium_W aceticum	Complete Genome	2015-6-12	18	74
sample1_mNGS_metaSPAdes	bin3C	bin0016	mNGS_metaSPAdes	mNGS	46.0	1	1	5	99.29	0.71	complete	sample1_mNGS_metaSPAdes+bin0016	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Natronincolaceae;g__Clostridium_W;s__Clostridium_W aceticum	RS_GCF_001042715.1	GCF_001042715.1	74	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	6	6	6	mNGS_metaSPAdes	0.6216216216216216	0.1666666666666666	0.8333333333333334	0.1666666666666666	RS_GCF_001042715.1	99.29	0.71	RS_GCF_001042715.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Natronincolaceae;g__Clostridium_W;s__Clostridium_W aceticum	Complete Genome	2015-6-12	18	74
sample1_Nanopore_metaflye	bin3C	bin16	Nanopore_metaflye	Nanopore	6.0	0	0	0	12.5	0.0	low-quality	sample1_Nanopore_metaflye+bin16	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Natronincolaceae;g__Clostridium_W;s__Clostridium_W aceticum	RS_GCF_001042715.1	GCF_001042715.1	74	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	6	6	6	Nanopore_metaflye	0.081081081081081	0.0	0.0	0.0	RS_GCF_001042715.1	99.29	0.71	RS_GCF_001042715.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Natronincolaceae;g__Clostridium_W;s__Clostridium_W aceticum	Complete Genome	2015-6-12	18	74
sample1_Nanopore_OPERA-MS	bin3C	bin021	Nanopore_OPERA-MS	mNGS+Nanopore	75.0	5	5	6	99.29	0.71	complete	sample1_Nanopore_OPERA-MS+bin021	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Natronincolaceae;g__Clostridium_W;s__Clostridium_W aceticum	RS_GCF_001042715.1	GCF_001042715.1	74	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	6	6	6	Nanopore_OPERA-MS	1.0135135135135136	0.8333333333333334	1.0	0.8333333333333334	RS_GCF_001042715.1	99.29	0.71	RS_GCF_001042715.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Natronincolaceae;g__Clostridium_W;s__Clostridium_W aceticum	Complete Genome	2015-6-12	18	74
sample1_PacBio_OPERA-MS	bin3C	bin023	PacBio_OPERA-MS	mNGS+PacBio	52.0	7	7	5	99.29	0.71	complete	sample1_PacBio_OPERA-MS+bin023	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Natronincolaceae;g__Clostridium_W;s__Clostridium_W aceticum	RS_GCF_001042715.1	GCF_001042715.1	74	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	6	6	6	PacBio_OPERA-MS	0.7027027027027027	1.1666666666666667	0.8333333333333334	1.1666666666666667	RS_GCF_001042715.1	99.29	0.71	RS_GCF_001042715.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Natronincolaceae;g__Clostridium_W;s__Clostridium_W aceticum	Complete Genome	2015-6-12	18	74
sample1_Nanopore_metaflye	MetaBAT2	bin.36	Nanopore_metaflye	Nanopore	15.0	0	0	0	0.0	0.0	low-quality	sample1_Nanopore_metaflye+bin.36	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_B;s__Clostridium_B ljungdahlii	RS_GCF_000143685.1	GCF_000143685.1	74	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	9	9	3	Nanopore_metaflye	0.2027027027027027	0.0	0.0	0.0	RS_GCF_000143685.1	98.62	0.5	RS_GCF_000143685.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_B;s__Clostridium_B ljungdahlii	Complete Genome	2010-7-12	27	70
sample1_Nanopore_OPERA-MS	MetaBAT2	bin.16	Nanopore_OPERA-MS	mNGS+Nanopore	68.0	9	9	3	98.6	0.5	complete	sample1_Nanopore_OPERA-MS+bin.16	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_B;s__Clostridium_B ljungdahlii	RS_GCF_000143685.1	GCF_000143685.1	74	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	9	9	3	Nanopore_OPERA-MS	0.918918918918919	1.0	1.0	1.0	RS_GCF_000143685.1	98.62	0.5	RS_GCF_000143685.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_B;s__Clostridium_B ljungdahlii	Complete Genome	2010-7-12	27	70
sample1_mNGS_metaSPAdes	bin3C	bin0011	mNGS_metaSPAdes	mNGS	48.0	1	2	3	98.5	0.81	complete	sample1_mNGS_metaSPAdes+bin0011	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_B;s__Clostridium_B ljungdahlii	RS_GCF_000143685.1	GCF_000143685.1	74	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	9	9	3	mNGS_metaSPAdes	0.6486486486486487	0.1111111111111111	1.0	0.2222222222222222	RS_GCF_000143685.1	98.62	0.5	RS_GCF_000143685.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_B;s__Clostridium_B ljungdahlii	Complete Genome	2010-7-12	27	70
sample1_Nanopore_metaflye	bin3C	bin12	Nanopore_metaflye	Nanopore	68.0	9	9	3	98.6	0.5	complete	sample1_Nanopore_metaflye+bin12	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_B;s__Clostridium_B ljungdahlii	RS_GCF_000143685.1	GCF_000143685.1	74	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	9	9	3	Nanopore_metaflye	0.918918918918919	1.0	1.0	1.0	RS_GCF_000143685.1	98.62	0.5	RS_GCF_000143685.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_B;s__Clostridium_B ljungdahlii	Complete Genome	2010-7-12	27	70
sample1_Nanopore_OPERA-MS	bin3C	bin015	Nanopore_OPERA-MS	mNGS+Nanopore	68.0	9	9	3	98.6	0.5	complete	sample1_Nanopore_OPERA-MS+bin015	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_B;s__Clostridium_B ljungdahlii	RS_GCF_000143685.1	GCF_000143685.1	74	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	9	9	3	Nanopore_OPERA-MS	0.918918918918919	1.0	1.0	1.0	RS_GCF_000143685.1	98.62	0.5	RS_GCF_000143685.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_B;s__Clostridium_B ljungdahlii	Complete Genome	2010-7-12	27	70
sample1_PacBio_OPERA-MS	bin3C	bin019	PacBio_OPERA-MS	mNGS+PacBio	62.0	10	10	3	98.6	0.55	complete	sample1_PacBio_OPERA-MS+bin019	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_B;s__Clostridium_B ljungdahlii	RS_GCF_000143685.1	GCF_000143685.1	74	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	9	9	3	PacBio_OPERA-MS	0.8378378378378378	1.1111111111111112	1.0	1.1111111111111112	RS_GCF_000143685.1	98.62	0.5	RS_GCF_000143685.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_B;s__Clostridium_B ljungdahlii	Complete Genome	2010-7-12	27	70
sample1_Nanopore_metaflye	MetaBAT2	bin.4	Nanopore_metaflye	Nanopore		0	0	0	0.0	0.0	low-quality	sample1_Nanopore_metaflye+bin.4	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Cellulosilyticaceae;g__Cellulosilyticum;s__Cellulosilyticum lentocellum	RS_GCF_000178835.2	GCF_000178835.2	104	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	11	12	2	Nanopore_metaflye		0.0	0.0	0.0	RS_GCF_000178835.2	97.99	3.36	RS_GCF_000178835.2	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Cellulosilyticaceae;g__Cellulosilyticum;s__Cellulosilyticum lentocellum	Complete Genome	2011-03-22	36	105
sample1_PacBio_OPERA-MS	MetaBAT2	bin.47	PacBio_OPERA-MS	mNGS+PacBio	2.0	0	0	0	0.0	0.0	low-quality	sample1_PacBio_OPERA-MS+bin.47	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Cellulosilyticaceae;g__Cellulosilyticum;s__Cellulosilyticum lentocellum	RS_GCF_000178835.2	GCF_000178835.2	104	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	11	12	2	PacBio_OPERA-MS	0.0192307692307692	0.0	0.0	0.0	RS_GCF_000178835.2	97.99	3.36	RS_GCF_000178835.2	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Cellulosilyticaceae;g__Cellulosilyticum;s__Cellulosilyticum lentocellum	Complete Genome	2011-03-22	36	105
sample1_Nanopore_OPERA-MS	bin3C	bin023	Nanopore_OPERA-MS	mNGS+Nanopore	39.0	4	6	0	58.76	0.02	medium-quality	sample1_Nanopore_OPERA-MS+bin023	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Cellulosilyticaceae;g__Cellulosilyticum;s__Cellulosilyticum lentocellum	RS_GCF_000178835.2	GCF_000178835.2	104	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	11	12	2	Nanopore_OPERA-MS	0.375	0.3636363636363636	0.0	0.5	RS_GCF_000178835.2	97.99	3.36	RS_GCF_000178835.2	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Cellulosilyticaceae;g__Cellulosilyticum;s__Cellulosilyticum lentocellum	Complete Genome	2011-03-22	36	105
sample1_PacBio_OPERA-MS	bin3C	bin041	PacBio_OPERA-MS	mNGS+PacBio	12.0	1	1	1	0.0	0.0	low-quality	sample1_PacBio_OPERA-MS+bin041	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Cellulosilyticaceae;g__Cellulosilyticum;s__Cellulosilyticum lentocellum	RS_GCF_000178835.2	GCF_000178835.2	104	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	11	12	2	PacBio_OPERA-MS	0.1153846153846153	0.0909090909090909	0.5	0.0833333333333333	RS_GCF_000178835.2	97.99	3.36	RS_GCF_000178835.2	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Cellulosilyticaceae;g__Cellulosilyticum;s__Cellulosilyticum lentocellum	Complete Genome	2011-03-22	36	105
sample1_Nanopore_OPERA-MS	MetaBAT2	bin.46	Nanopore_OPERA-MS	mNGS+Nanopore		0	0	0	0.0	0.0	low-quality	sample1_Nanopore_OPERA-MS+bin.46	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium beijerinckii	RS_GCF_002006445.1	GCF_002006445.1	74	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	1	2	15	Nanopore_OPERA-MS		0.0	0.0	0.0	RS_GCF_002006445.1	99.19	0.81	RS_GCF_002006445.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium beijerinckii	Contig	2017-2-23	54	85
sample1_PacBio_OPERA-MS	MetaBAT2	bin.33	PacBio_OPERA-MS	mNGS+PacBio	42.0	7	7	4	65.0	0.0	medium-quality	sample1_PacBio_OPERA-MS+bin.33	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium beijerinckii	RS_GCF_002006445.1	GCF_002006445.1	74	/share/inspurStorage/home3/ZXMGroup/VIROME/G3compare/CAMISIM/merge/04GTDB_tk+RNA	1	2	15	PacBio_OPERA-MS	0.5675675675675675	7.0	0.2666666666666666	3.5	RS_GCF_002006445.1	99.19	0.81	RS_GCF_002006445.1	t	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium beijerinckii	Contig	2017-2-23	54	85
